AEZ,cluster_within_aez,n_sites,max_dist_to_medoid,method,cluster_id
AEZ10,291,13,11323.194759951379,PAMR,AEZ10_PAMR_291
AEZ10,292,2,2905.2089503868115,PAMR,AEZ10_PAMR_292
AEZ10,293,6,11998.943759657572,PAMR,AEZ10_PAMR_293
AEZ6,3,13,9466.782540656592,PAMR,AEZ6_PAMR_3
AEZ6,9,28,12318.54382008323,PAMR,AEZ6_PAMR_9
AEZ6,10,32,11280.76904338576,PAMR,AEZ6_PAMR_10
AEZ6,16,37,12481.856330399694,PAMR,AEZ6_PAMR_16
AEZ6,19,3,10074.04725563955,PAMR,AEZ6_PAMR_19
AEZ6,20,5,7457.455768298149,PAMR,AEZ6_PAMR_20
AEZ6,22,3,3060.5349196890716,PAMR,AEZ6_PAMR_22
AEZ6,23,2,6165.486503759279,PAMR,AEZ6_PAMR_23
AEZ6,24,2,7281.152285108663,PAMR,AEZ6_PAMR_24
AEZ6,25,1,0,PAMR,AEZ6_PAMR_25
AEZ6,26,1,0,PAMR,AEZ6_PAMR_26
AEZ6,27,1,0,PAMR,AEZ6_PAMR_27
AEZ6,28,46,10901.42149613333,PAMR,AEZ6_PAMR_28
AEZ6,29,34,9639.063042719778,PAMR,AEZ6_PAMR_29
AEZ6,37,7,4029.9257559105454,PAMR,AEZ6_PAMR_37
AEZ6,38,2,11803.463993994244,PAMR,AEZ6_PAMR_38
AEZ6,49,2,10380.487917930237,PAMR,AEZ6_PAMR_49
AEZ6,58,14,11785.095520938721,PAMR,AEZ6_PAMR_58
AEZ6,68,51,9443.172808685022,PAMR,AEZ6_PAMR_68
AEZ6,100,2,6341.462286919705,PAMR,AEZ6_PAMR_100
AEZ6,122,24,11960.796714486281,PAMR,AEZ6_PAMR_122
AEZ6,129,4,12099.15673292923,PAMR,AEZ6_PAMR_129
AEZ6,134,2,5597.842505128414,PAMR,AEZ6_PAMR_134
AEZ6,138,2,9717.456556083434,PAMR,AEZ6_PAMR_138
AEZ6,141,1,0,PAMR,AEZ6_PAMR_141
AEZ6,142,1,0,PAMR,AEZ6_PAMR_142
AEZ6,146,3,4616.963571036679,PAMR,AEZ6_PAMR_146
AEZ6,148,139,12477.268653953042,PAMR,AEZ6_PAMR_148
AEZ6,149,68,8030.650670987224,PAMR,AEZ6_PAMR_149
AEZ6,150,35,10309.41902965423,PAMR,AEZ6_PAMR_150
AEZ6,159,6,7798.800167176691,PAMR,AEZ6_PAMR_159
AEZ6,160,19,12113.566103565478,PAMR,AEZ6_PAMR_160
AEZ6,168,22,2140.2517537071467,PAMR,AEZ6_PAMR_168
AEZ6,169,23,552.8830497174388,PAMR,AEZ6_PAMR_169
AEZ6,173,143,11697.881465999859,PAMR,AEZ6_PAMR_173
AEZ6,174,1,0,PAMR,AEZ6_PAMR_174
AEZ6,175,1,0,PAMR,AEZ6_PAMR_175
AEZ6,176,2,5933.035771300675,PAMR,AEZ6_PAMR_176
AEZ6,177,1,0,PAMR,AEZ6_PAMR_177
AEZ6,180,153,12261.463161799076,PAMR,AEZ6_PAMR_180
AEZ6,181,162,5365.862294318029,PAMR,AEZ6_PAMR_181
AEZ6,187,11,10218.210962730982,PAMR,AEZ6_PAMR_187
AEZ6,194,99,11574.449399746263,PAMR,AEZ6_PAMR_194
AEZ6,195,19,11531.875896309906,PAMR,AEZ6_PAMR_195
AEZ6,203,7,938.434297406047,PAMR,AEZ6_PAMR_203
AEZ6,234,21,9107.415756894272,PAMR,AEZ6_PAMR_234
AEZ6,244,9,7236.471018817247,PAMR,AEZ6_PAMR_244
AEZ6,245,1,0,PAMR,AEZ6_PAMR_245
AEZ6,246,1,0,PAMR,AEZ6_PAMR_246
AEZ6,276,46,4338.874772783816,PAMR,AEZ6_PAMR_276
AEZ6,297,8,6992.853959764393,PAMR,AEZ6_PAMR_297
AEZ6,316,5,4973.813426841178,PAMR,AEZ6_PAMR_316
AEZ6,326,46,2852.9558272073646,PAMR,AEZ6_PAMR_326
AEZ6,328,4,664.3306849496089,PAMR,AEZ6_PAMR_328
AEZ6,331,23,11532.369421975945,PAMR,AEZ6_PAMR_331
