AEZ,cluster_within_aez,n_sites,max_dist_to_medoid,method,cluster_id
AEZ6,177,1,0,CLARA,AEZ6_CLARA_177
AEZ6,180,153,12261.463161799076,CLARA,AEZ6_CLARA_180
AEZ6,181,162,5365.862294318029,CLARA,AEZ6_CLARA_181
AEZ6,187,11,10218.210962730982,CLARA,AEZ6_CLARA_187
AEZ6,194,99,11574.449399746263,CLARA,AEZ6_CLARA_194
AEZ6,195,19,11531.875896309906,CLARA,AEZ6_CLARA_195
AEZ6,203,7,938.434297406047,CLARA,AEZ6_CLARA_203
AEZ6,234,21,9107.415756894272,CLARA,AEZ6_CLARA_234
AEZ6,244,9,7236.471018817247,CLARA,AEZ6_CLARA_244
AEZ6,245,1,0,CLARA,AEZ6_CLARA_245
AEZ6,246,1,0,CLARA,AEZ6_CLARA_246
AEZ6,276,46,4338.874772783816,CLARA,AEZ6_CLARA_276
AEZ6,297,8,6992.853959764393,CLARA,AEZ6_CLARA_297
AEZ6,316,5,4973.813426841178,CLARA,AEZ6_CLARA_316
AEZ6,326,46,2852.9558272073646,CLARA,AEZ6_CLARA_326
AEZ6,328,4,664.3306849496089,CLARA,AEZ6_CLARA_328
AEZ6,331,23,11532.369421975945,CLARA,AEZ6_CLARA_331
